ID,Job Title,Company Title,Tenure,Job Type
145412SUJ0000733,Data Scientist/Data Engineer,SanofiSanofi,Jun 2020 - Jan 2022 · 1 yr 8 mos,fiSanofi
145412SUJ0000733,Data Analyst/Data Scientist,UBS ,Mar 2018 - Jan 2020 · 1 yr 11 mos,· ContractUBS · Contract
145412SUJ0000733,Post Graduate Researcher,Rochester Institute of TechnologyRochester Institute of Technology,Jan 2017 - Jan 2018 · 1 yr 1 mo,chester Institute of TechnologyRochester Institute of Technology
145412SUJ0000733,Research Assistant/Data Scientist,the Center for Public Safety Initiativesthe Center for Public Safety Initiatives,Jan 2016 - May 2017 · 1 yr 5 mos,he Center for Public Safety Initiativesthe Center for Public Safety Initiatives
145412SUJ0000733,Graduate Teaching Assistant,Rochester Institute of TechnologyRochester Institute of Technology,Jan 2016 - May 2016 · 5 mos,chester Institute of TechnologyRochester Institute of Technology
145412SUJ0000733,Translator/Interpreter,University of Northern IowaUniversity of Northern Iowa,May 2012 - Aug 2014 · 2 yrs 4 mos,versity of Northern IowaUniversity of Northern Iowa
145412SUJ0000733,Web Developer,Yedaum ArchitectYedaum Architect,May 2010 - Oct 2010 · 6 mos,daum ArchitectYedaum Architect
150206KIW0000744,Lead Data Scientist,CREMA  ,Dec 2019 - Present · 4 yrs 1 mo,A  · Full-timeCREMA  · Full-time
150206KIW0000744,Research Assistant,"Stony Brook University, Computer Vision Lab, and the Eye Cog LabStony Brook University, Computer Vision Lab, and the Eye Cog Lab",May 2010 - Jan 2019 · 8 yrs 9 mos,"ony Brook University, Computer Vision Lab, and the Eye Cog LabStony Brook University, Computer Vision Lab, and the Eye Cog Lab"
150206KIW0000744,Research Intern,Motorola SolutionsMotorola Solutions,Jun 2013 - Aug 2013 · 3 mos,otorola SolutionsMotorola Solutions
150206KIW0000744,Research Assistant,"Yonsei University, Computer Vision and Pattern Recognition LabYonsei University, Computer Vision and Pattern Recognition Lab",Mar 2008 - Dec 2008 · 10 mos,"nsei University, Computer Vision and Pattern Recognition LabYonsei University, Computer Vision and Pattern Recognition Lab"
150206KIW0000744,Senior Software Engineer,"NHN, Board Game Development TeamNHN, Board Game Development Team",Jan 2005 - Jul 2006 · 1 yr 7 mos,"Board Game Development TeamNHN, Board Game Development Team"
150206KIW0000744,Software Engineer,Anysys TechnologiesAnysys Technologies,May 2003 - Dec 2004 · 1 yr 8 mos,TechnologiesAnysys Technologies
150338HAK0000746,"VP, Head of AI Business Division 2",Hyundai Card•Hyundai Capital•Hyundai Commercial ,Mar 2020 - Jan 2022 · 1 yr 11 mos,ai Card•Hyundai Capital•Hyundai Commercial · Full-timeHyundai Card•Hyundai Capital•Hyundai Commercial · Full-time
150338HAK0000746,"Research Fellow, Head of AI Center",GS SHOP ,Dec 2018 - Feb 2020 · 1 yr 3 mos,SHOP · Full-timeGS SHOP · Full-time
150338HAK0000746,Head of Algorithm Lab,Hyundai Card∙Life∙Capital∙Commercial ,Sep 2016 - Oct 2018 · 2 yrs 2 mos,ai Card∙Life∙Capital∙Commercial · Full-timeHyundai Card∙Life∙Capital∙Commercial · Full-time
150338HAK0000746,Principal Engineer,Samsung ElectronicsSamsung Electronics,Aug 2014 - Aug 2016 · 2 yrs 1 mo,ElectronicsSamsung Electronics
150338HAK0000746,"VP, Head of AI Business Division 2",Hyundai Card•Hyundai Capital•Hyundai Commercial ,Mar 2020 - Jan 2022 · 1 yr 11 mos,ai Card•Hyundai Capital•Hyundai Commercial · Full-timeHyundai Card•Hyundai Capital•Hyundai Commercial · Full-time
150338HAK0000746,"Research Fellow, Head of AI Center",GS SHOP ,Dec 2018 - Feb 2020 · 1 yr 3 mos,SHOP · Full-timeGS SHOP · Full-time
150338HAK0000746,Head of Algorithm Lab,Hyundai Card∙Life∙Capital∙Commercial ,Sep 2016 - Oct 2018 · 2 yrs 2 mos,ai Card∙Life∙Capital∙Commercial · Full-timeHyundai Card∙Life∙Capital∙Commercial · Full-time
150338HAK0000746,Principal Engineer,Samsung ElectronicsSamsung Electronics,Aug 2014 - Aug 2016 · 2 yrs 1 mo,ElectronicsSamsung Electronics
150714JEO0000751,"Freelance Data Scientist, consultant",#NAME?,May 2023 - Present · 8 mos,E?
150714JEO0000751,Head of Data Science,DPLANEX (디플래닉스) ,Apr 2022 - Nov 2022 · 8 mos,PLANEX (디플래닉스) · Full-timeDPLANEX (디플래닉스) · Full-time
150714JEO0000751,Freelance data scientist,#NAME?,Jul 2021 - Apr 2022 · 10 mos,E?
150714JEO0000751,Data Analytics Lead,"ODK Media, Inc ",Jul 2019 - Jul 2021 · 2 yrs 1 mo,"K Media, Inc · Full-timeODK Media, Inc · Full-time"
150714JEO0000751,Data Scientist,--,Aug 2018 - Jul 2019 · 1 yr,
150714JEO0000751,Data Scientist,(주)우아한형제들 (Woowa Bros.)(주)우아한형제들 (Woowa Bros.),May 2017 - Aug 2018 · 1 yr 4 mos,(Woowa Bros.)(주)우아한형제들 (Woowa Bros.)
150714JEO0000751,Data Scientist,Viva RepublicaViva Republica,Jul 2016 - Feb 2017 · 8 mos,va RepublicaViva Republica
150714JEO0000751,Freelancer data scientist,--,Apr 2016 - Jul 2016 · 4 mos,
150714JEO0000751,Data Analyst,SK planetSK planet,Nov 2013 - Apr 2016 · 2 yrs 6 mos,planetSK planet
150714JEO0000751,Freelancer,--,Apr 2013 - Nov 2013 · 8 mos,
150714JEO0000751,Data Scientist,KT NexRKT NexR,Apr 2011 - Apr 2013 · 2 yrs 1 mo,NexRKT NexR
150714JEO0000751,Data Analyst,Samsung ElectronicsSamsung Electronics,Sep 2010 - Mar 2011 · 7 mos,ElectronicsSamsung Electronics
150714JEO0000751,Data Analyst,NexonNexon,Dec 2008 - Sep 2010 · 1 yr 10 mos,xonNexon
150714JEO0000751,Business Analyst,OracleOracle,Jan 2006 - Jul 2007 · 1 yr 7 mos,eOracle
150926ARA0000754,Data Scientist,SK shieldus ,Dec 2021 - Present · 2 yrs 1 mo,shieldus · Full-timeSK shieldus · Full-time
150926ARA0000754,Data Scientist,WATA ,May 2021 - Nov 2021 · 7 mos,· Full-timeWATA · Full-time
150926ARA0000754,Data Scientist,(주)에이치비테크놀러지 ,Nov 2020 - Apr 2021 · 6 mos,· Full-time(주)에이치비테크놀러지 · Full-time
150926ARA0000754,Data Scientist,(주)더비케이 ,May 2019 - Sep 2020 · 1 yr 5 mos,· Full-time(주)더비케이 · Full-time
150926ARA0000754,Data Scientist,(주)이포즌 ,Mar 2018 - Apr 2019 · 1 yr 2 mos,· Full-time(주)이포즌 · Full-time
150926ARA0000754,Software Developer,(주)지오스토리 ,Apr 2014 - Dec 2017 · 3 yrs 9 mos,· Full-time(주)지오스토리 · Full-time
151009TAE0000755,Product Data Analyst,Coupang ,Sep 2023 - Present · 4 mos,upang · Full-timeCoupang · Full-time
151009TAE0000755,Product Data Analyst,Coupang ,Jun 2020 - Mar 2023 · 2 yrs 10 mos,upang · Full-timeCoupang · Full-time
151009TAE0000755,Data Scientist,SK hynixSK hynix,Feb 2019 - May 2020 · 1 yr 4 mos,hynixSK hynix
151009TAE0000755,Data Scientist,NCSOFTNCSOFT,Jan 2018 - Dec 2018 · 1 yr,
151009TAE0000755,B2B Cloud Consultant,KTKT,Jan 2016 - Oct 2017 · 1 yr 10 mos,
151009TAE0000755,Logistics Officer,Republic of Korea Air ForceRepublic of Korea Air Force,Sep 2012 - Nov 2015 · 3 yrs 3 mos,public of Korea Air ForceRepublic of Korea Air Force
151308DAE0000759,Gap year,Career BreakCareer Break,May 2023 - Present · 8 mos,er BreakCareer Break
151308DAE0000759,"Head Of Data Quality Management Department (Data Quality Director(부장)), Worldpanel Division",Kantar ,Aug 2022 - Apr 2023 · 9 mos,ar · Full-timeKantar · Full-time
151308DAE0000759,"Senior Data Scientist, Data Science Team, Technical Game Design Division",NCSOFT ,Nov 2020 - May 2021 · 7 mos,· Full-timeNCSOFT · Full-time
151308DAE0000759,"There's no specific position title for this company(Data Scientist, E-commerce Analysis)",cafe24 ,Mar 2018 - Jun 2020 · 2 yrs 4 mos,24 · Full-timecafe24 · Full-time
151308DAE0000759,"Assistant Manager, Printing Solution Business",Samsung Electronics ,Jun 2013 - Apr 2016 · 2 yrs 11 mos,Electronics · Full-timeSamsung Electronics · Full-time
151308DAE0000759,Senior Researcher,Korea Asset Management Corporation ,Feb 2011 - Feb 2013 · 2 yrs 1 mo,rea Asset Management Corporation · Full-timeKorea Asset Management Corporation · Full-time
151651MAR0000764,AI Research Engnieer,NAVER WEBTOON ,Sep 2020 - Present · 3 yrs 4 mos,WEBTOON · Full-timeNAVER WEBTOON · Full-time
151651MAR0000764,AI Research Engineer / Data Scientist,"LG CNS Co., Ltd.LG CNS Co., Ltd.",Jan 2015 - Sep 2020 · 5 yrs 9 mos,"CNS Co., Ltd.LG CNS Co., Ltd."
151651MAR0000764,Project Intern,Visy IndustriesVisy Industries,Aug 2014 - Nov 2014 · 4 mos,sy IndustriesVisy Industries
151651MAR0000764,Data Analyst,Ambulance VictoriaAmbulance Victoria,May 2014 · 1 mo,ance VictoriaAmbulance Victoria
152030JEA0000769,Senior Data Scientist,Coupang ,Aug 2023 - Present · 5 mos,upang · Full-timeCoupang · Full-time
152030JEA0000769,PHD Student,서울대학교 (Seoul National University) ,Mar 2022 - Jul 2023 · 1 yr 5 mos,(Seoul National University) · Full-time서울대학교 (Seoul National University) · Full-time
152714CHA0000778,Data Scientist,Viva Republica (Toss) ,Aug 2021 - Present · 2 yrs 5 mos,va Republica (Toss) · Full-timeViva Republica (Toss) · Full-time
152714CHA0000778,Software Engineer,Facebook ,Jan 2020 - Jun 2021 · 1 yr 6 mos,book · Full-timeFacebook · Full-time
152714CHA0000778,Data Scientist,LINE Plus Corp ,Jun 2018 - Oct 2019 · 1 yr 5 mos,Plus Corp · Full-timeLINE Plus Corp · Full-time
152714CHA0000778,Software Engineer,NAVER Corp ,Oct 2016 - Jun 2018 · 1 yr 9 mos,Corp · Full-timeNAVER Corp · Full-time
152714CHA0000778,Data Scientist,Coupang ,Sep 2014 - Oct 2016 · 2 yrs 2 mos,upang · Full-timeCoupang · Full-time
152714CHA0000778,Data Scientist,Daum Communications ,Mar 2010 - Sep 2014 · 4 yrs 7 mos,aum Communications · Full-timeDaum Communications · Full-time
153306EUG0000786,Client Technical Leader,Kyndryl ,Apr 2022 - Present · 1 yr 9 mos,ryl · Full-timeKyndryl · Full-time
153306EUG0000786,Data Scientist,LG CNS ,Aug 2019 - Mar 2022 · 2 yrs 8 mos,CNS · Full-timeLG CNS · Full-time
153306EUG0000786,Data scientist,Woongjin Think Big ,Jun 2017 - Jul 2019 · 2 yrs 2 mos,ongjin Think Big · Full-timeWoongjin Think Big · Full-time
153306EUG0000786,Data scientist,IBM Korea ,Mar 2012 - May 2017 · 5 yrs 3 mos, Korea · Full-timeIBM Korea · Full-time
153306EUG0000786,Senior Project Manager,SAS Korea ,Mar 2011 - Dec 2011 · 10 mos,Korea · FreelanceSAS Korea · Freelance
153306EUG0000786,SAS Statistics modeler,Korea Scoring ,Sep 2008 - Oct 2010 · 2 yrs 2 mos,rea Scoring · Full-timeKorea Scoring · Full-time
153306EUG0000786,Market Researcher,MBAPMBAP,Sep 2007 - Aug 2008 · 1 yr,BAPMBAP
153657AKH0000791,Principal Data Scientist,Philip Morris International ,Sep 2022 - Present · 1 yr 4 mos,lip Morris International · PermanentPhilip Morris International · Permanent
153940PAU0000795,Data Scientist,Atos ,Feb 2022 - Present · 1 yr 11 mos,os · Full-timeAtos · Full-time
153940PAU0000795,End-of-studies Internship - Deep Learning on 3D data,Alteia ,Apr 2021 - Sep 2021 · 6 mos,teia · InternshipAlteia · Internship
153940PAU0000795,"Gap-year Internship - ""AIOps"" feasibility study",Daimler AG ,Mar 2020 - Aug 2020 · 6 mos,aimler AG · InternshipDaimler AG · Internship
153940PAU0000795,Gap-year Research Internship in Reinforcement Learning,ISAE-SUPAERO Research Laboratories ,Oct 2019 - Mar 2020 · 6 mos,Research Laboratories · InternshipISAE-SUPAERO Research Laboratories · Internship
153940PAU0000795,Research Project in Reinforcement Learning,ISAE-SUPAERO Research LaboratoriesISAE-SUPAERO Research Laboratories,Apr 2019 - Jun 2019 · 3 mos,Research LaboratoriesISAE-SUPAERO Research Laboratories
153940PAU0000795,Student internship - Machine Learning for Image Generation,IRIT (Toulouse Computer Science Research Institute) ,May 2017 - Jun 2017 · 2 mos,(Toulouse Computer Science Research Institute) · InternshipIRIT (Toulouse Computer Science Research Institute) · Internship
154112EHS0000797,Product Data Scientist,Catawiki ,Nov 2021 - Present · 2 yrs 2 mos,awiki · Full-timeCatawiki · Full-time
154112EHS0000797,Data Analyst,Divar ,Dec 2019 - Nov 2021 · 2 yrs,ivar · Full-timeDivar · Full-time
154112EHS0000797,"Co-Founder, Data Product Manager",Toos Policy ,Sep 2018 - Dec 2019 · 1 yr 4 mos,os Policy · Full-timeToos Policy · Full-time
154229YOS0000799,Data Scientist,ING ,Mar 2022 - Present · 1 yr 10 mos,· PermanentING · Permanent
154229YOS0000799,Software Engineer,DataSnipper ,Feb 2021 - Feb 2022 · 1 yr 1 mo,ataSnipper · Full-timeDataSnipper · Full-time
154229YOS0000799,Junior Data Scientist,Exegetic Analytics ,Oct 2020 - Jan 2021 · 4 mos,getic Analytics · Full-timeExegetic Analytics · Full-time
154229YOS0000799,Data Science Intern,Adservio IT Quality Experts ,Mar 2020 - Aug 2020 · 6 mos,servio IT Quality Experts · InternshipAdservio IT Quality Experts · Internship
154229YOS0000799,Data Engineer,Consulting @ Logiciels & Systèmes ,Aug 2019 - Mar 2020 · 8 mos,nsulting @ Logiciels & Systèmes · Part-timeConsulting @ Logiciels & Systèmes · Part-time
154229YOS0000799,Data Science Intern,EqualiosEqualios,Jun 2019 - Aug 2019 · 3 mos,iosEqualios
154229YOS0000799,Data Engineering Intern,LinedataLinedata,Jan 2019 - Mar 2019 · 3 mos,nedataLinedata
154229YOS0000799,Game Development Instructor,Go My CodeGo My Code,Jun 2018 - Aug 2018 · 3 mos, My CodeGo My Code
154229YOS0000799,Ambassador,Educaro GmbHEducaro GmbH,Aug 2017 - Aug 2018 · 1 yr 1 mo,ucaro GmbHEducaro GmbH
154229YOS0000799,Software Engineering intern,MInistry of Information and Communication TechnologiesMInistry of Information and Communication Technologies,Jul 2017 - Sep 2017 · 3 mos,Inistry of Information and Communication TechnologiesMInistry of Information and Communication Technologies
154229YOS0000799,Software Engineering intern,InfobjectifInfobjectif,Feb 2017 - Jul 2017 · 6 mos,bjectifInfobjectif
154308OLU0000800,Data Scientist,Adevinta ,Dec 2022 - Present · 1 yr 1 mo,evinta · PermanentAdevinta · Permanent
154308OLU0000800,"Machine Learning Engineer, Insights and Analytics Team",Terragon Group ,May 2021 - Nov 2022 · 1 yr 7 mos,rragon Group · Full-timeTerragon Group · Full-time
154308OLU0000800,Data Scientist,Freelance,Self-Employed · Full-timeFreelance,elance
154308OLU0000800,Research Analyst,Covenant University ,Mar 2018 - Apr 2021 · 3 yrs 2 mos,venant University · Full-timeCovenant University · Full-time
154308OLU0000800,Machine Learning Engineer,Freelance (Self employed) ,May 2019 - Dec 2019 · 8 mos,elance (Self employed) · ContractFreelance (Self employed) · Contract
154308OLU0000800,Research Assistant,Nigerian Institute of International Affairs ,Nov 2017 - Nov 2018 · 1 yr 1 mo,gerian Institute of International Affairs · Full-timeNigerian Institute of International Affairs · Full-time
154350RAM0000801,Data Scientist,SVBSVB,Sep 2016 - Present · 7 yrs 4 mos,
154350RAM0000801,Masterclass Professional,CalcoCalco,Apr 2016 - Sep 2016 · 6 mos,coCalco
154350RAM0000801,Operator,YoungCapitalYoungCapital,Nov 2015 - Feb 2016 · 4 mos,ungCapitalYoungCapital
154350RAM0000801,Supervisor of child development groups,IBOSIBOS,Mar 2013 - Jan 2016 · 2 yrs 11 mos,
154508ELE0000803,Co-Founder & Chief Data Scientist,ControlRooms.ai ,Nov 2021 - Present · 2 yrs 2 mos,ntrolRooms.ai · Full-timeControlRooms.ai · Full-time
154508ELE0000803,Senior Data Scientist,Splice Machine ,Feb 2021 - Oct 2021 · 9 mos,ice Machine · Full-timeSplice Machine · Full-time
154547MAA0000804,Data Scientist,IKNL (Integraal Kankercentrum Nederland)IKNL (Integraal Kankercentrum Nederland),Jul 2021 - Present · 2 yrs 6 mos,(Integraal Kankercentrum Nederland)IKNL (Integraal Kankercentrum Nederland)
154547MAA0000804,Data Science Writer,Towards Data ScienceTowards Data Science,Jun 2019 - Present · 4 yrs 7 mos,wards Data ScienceTowards Data Science
154547MAA0000804,Machine Learning Engineer,Van SpaendonckVan Spaendonck,Mar 2019 - Jun 2021 · 2 yrs 4 mos,SpaendonckVan Spaendonck
154547MAA0000804,Data Scientist & Co-Founder,EmsetEmset,Jan 2019 - Aug 2019 · 8 mos,tEmset
154547MAA0000804,Trainee Data Scientist,InterpolisInterpolis,Sep 2018 - Feb 2019 · 6 mos,erpolisInterpolis
154547MAA0000804,Trainee Data Scientist,TomTomTomTom,Jun 2017 - Aug 2017 · 3 mos,mTomTomTom
154547MAA0000804,Teacher Social Studies & Research Skills,LOILOI,Jan 2012 - Jun 2017 · 5 yrs 6 mos,
154547MAA0000804,Trainee Clinical Psychologist,PsyQPsyQ,Sep 2015 - Jun 2016 · 10 mos,
154547MAA0000804,Data Analist,IEP (Instituut voor Eclectische Psychologie; MindSonar)IEP (Instituut voor Eclectische Psychologie; MindSonar),Apr 2014 - Nov 2014 · 8 mos,(Instituut voor Eclectische Psychologie; MindSonar)IEP (Instituut voor Eclectische Psychologie; MindSonar)
154547MAA0000804,Co-Trainer,Grootendorst Training en AdviesGrootendorst Training en Advies,Oct 2013 - Nov 2014 · 1 yr 2 mos,otendorst Training en AdviesGrootendorst Training en Advies
154714ROB0000806,Data Scientist,BCG GAMMA ,Jan 2021 - Present · 3 yrs,GAMMA · Full-timeBCG GAMMA · Full-time
154714ROB0000806,Visiting Data Scientist,BCG GAMMABCG GAMMA,Oct 2019 - Apr 2020 · 7 mos,GAMMABCG GAMMA
154714ROB0000806,Data Science Intern,AllianderAlliander,Sep 2018 - Jul 2019 · 11 mos,lianderAlliander
154714ROB0000806,Associate Consultant - Data Science Intern,PanteiaPanteia,Aug 2017 - Aug 2018 · 1 yr 1 mo,eiaPanteia
154714ROB0000806,Research Associate,AGH University of Science and TechnologyAGH University of Science and Technology,Aug 2016 - Jun 2017 · 11 mos,University of Science and TechnologyAGH University of Science and Technology
154714ROB0000806,Energy Systems Engineer Trainee,Novus Tech LimitedNovus Tech Limited,Jul 2014 - Sep 2014 · 3 mos,vus Tech LimitedNovus Tech Limited
154756VIV0000807,Data Scientist,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties ,May 2023 - Present · 8 mos,inisterie van Binnenlandse Zaken en Koninkrijksrelaties · Full-timeMinisterie van Binnenlandse Zaken en Koninkrijksrelaties · Full-time
154756VIV0000807,Data Analyst / Engineer,KPN ,Dec 2022 - Apr 2023 · 5 mos,· ContractKPN · Contract
154756VIV0000807,NLP Data Scientist,Sogeti ,Sep 2022 - Apr 2023 · 8 mos,geti · Full-timeSogeti · Full-time
154756VIV0000807,Innovation Officer: NLP & AI,De Nederlandsche Bank ,Feb 2021 - Jul 2022 · 1 yr 6 mos,e Nederlandsche Bank · Full-timeDe Nederlandsche Bank · Full-time
154756VIV0000807,Data Scientist (NLP),Bureau Zuidema ,Mar 2020 - Feb 2021 · 1 yr,au Zuidema · Part-timeBureau Zuidema · Part-time
154756VIV0000807,Seeds for the Future participant,Huawei ,2021 · Less than a year,i · ApprenticeshipHuawei · Apprenticeship
154840MAN0000808,Senior Data Scientist,CZCZ,Nov 2019 - Present · 4 yrs 2 mos,
154840MAN0000808,Data Scientist,Building BlocksBuilding Blocks,Sep 2017 - Nov 2019 · 2 yrs 3 mos,lding BlocksBuilding Blocks
154840MAN0000808,Senior Data Scientist,AdviceGamesAdviceGames,Mar 2015 - Aug 2017 · 2 yrs 6 mos,viceGamesAdviceGames
154840MAN0000808,Co Founder,Matical B.V.Matical B.V.,May 2013 - Dec 2016 · 3 yrs 8 mos,atical B.V.Matical B.V.
154840MAN0000808,Robotics Researcher and Data Analyser,Eindhoven University of TechnologyEindhoven University of Technology,Jun 2013 - Jan 2015 · 1 yr 8 mos,ndhoven University of TechnologyEindhoven University of Technology
154840MAN0000808,Robotics Researcher and Data Scientist,ITRB LabsITRB Labs,Sep 2010 - Apr 2013 · 2 yrs 8 mos,LabsITRB Labs
154840MAN0000808,Robotics Researcher and Data Scientist,"RTDI - Research, Technology Development and InnovationRTDI - Research, Technology Development and Innovation",Sep 2010 - Apr 2013 · 2 yrs 8 mos,"I - Research, Technology Development and InnovationRTDI - Research, Technology Development and Innovation"
154840MAN0000808,Robotics Research and Teach Personal,UNEDUNED,Jun 2008 - Sep 2010 · 2 yrs 4 mos,UNED
154840MAN0000808,Developer,Welcomelearning S.L.Welcomelearning S.L.,Sep 2009 - Jan 2010 · 5 mos,lcomelearning S.L.Welcomelearning S.L.
154840MAN0000808,System Administrator (Sysadmin),RedsaRedsa,Jun 2006 - Oct 2007 · 1 yr 5 mos,dsaRedsa
154840MAN0000808,Computer technician and Help Desk,Pc City Spain S.A.U.Pc City Spain S.A.U.,Dec 2003 - May 2007 · 3 yrs 6 mos,City Spain S.A.U.Pc City Spain S.A.U.
155036REN0000811,Data Scientist & Legal Engineer (Moonlit),Deloitte ,Sep 2021 - Present · 2 yrs 4 mos,eloitte · Part-timeDeloitte · Part-time
155036REN0000811,Data Scientist & Legal Engineer,Moonlit.ai ,Sep 2021 - Present · 2 yrs 4 mos,oonlit.ai · Part-timeMoonlit.ai · Part-time
155215ELE0000813,Data Scientist,MarketResponse ,Apr 2023 - Present · 9 mos,arketResponse · Full-timeMarketResponse · Full-time
155215ELE0000813,Data Scientist,Underlined ,Aug 2022 - Apr 2023 · 9 mos,erlined · Full-timeUnderlined · Full-time
155215ELE0000813,Working Student/Intern Data Science,Underlined ,Mar 2022 - Jun 2022 · 4 mos,erlined · InternshipUnderlined · Internship
155215ELE0000813,Working Student Communications Performance Materials,BASF ,Jan 2021 - Oct 2021 · 10 mos,· Part-timeBASF · Part-time
155215ELE0000813,Working Student Online Editor,pA Medien GmbH - praktischArzt.de ,Apr 2020 - Jan 2021 · 10 mos,Medien GmbH - praktischArzt.de · Part-timepA Medien GmbH - praktischArzt.de · Part-time
155215ELE0000813,Intern Eventmanagement and Communications at BASF Visitor Center,BASF ,Jul 2020 - Sep 2020 · 3 mos,· InternshipBASF · Internship
155331TIM0000815,Associate Data Scientist,Just Eat Takeaway.comJust Eat Takeaway.com,Sep 2023 - Present · 4 mos, Eat Takeaway.comJust Eat Takeaway.com
155331TIM0000815,Junior Data Scientist,INGING,Apr 2023 - Aug 2023 · 5 mos,
155331TIM0000815,Intern Data Scientist,INGING,Jan 2022 - Oct 2022 · 10 mos,
155411AHM0000816,Senior Data Scientist,Prosus Group ,Jun 2022 - Present · 1 yr 7 mos,sus Group · Full-timeProsus Group · Full-time
155451DOR0000817,Data Scientist,Objective Platform ,Feb 2023 - Present · 11 mos,ctive Platform · Full-timeObjective Platform · Full-time
155451DOR0000817,Campaign Manager,Merkle Nederland ,Nov 2021 - Nov 2022 · 1 yr 1 mo,erkle Nederland · Full-timeMerkle Nederland · Full-time
155451DOR0000817,MSc Thesis,University of GroningenUniversity of Groningen,Feb 2021 - Jul 2021 · 6 mos,versity of GroningenUniversity of Groningen
155451DOR0000817,Pre-MSc Research Paper,Rijksuniversiteit GroningenRijksuniversiteit Groningen,Feb 2020 - Jul 2020 · 6 mos,jksuniversiteit GroningenRijksuniversiteit Groningen
155451DOR0000817,BSc Thesis,HempFlax Bv ,Feb 2019 - Jul 2019 · 6 mos,mpFlax Bv · InternshipHempFlax Bv · Internship
155850ANC0000823,Senior Data Scientist,Albert Heijn ,Sep 2020 - Present · 3 yrs 4 mos,bert Heijn · Full-timeAlbert Heijn · Full-time
155850ANC0000823,Data Scientist,Talpa Network ,Feb 2020 - Jul 2020 · 6 mos,pa Network · Full-timeTalpa Network · Full-time
155850ANC0000823,Data Scientist,FD MediagroepFD Mediagroep,Jan 2019 - Dec 2019 · 1 yr, MediagroepFD Mediagroep
155850ANC0000823,Researcher PHD Student,Vrije Universiteit AmsterdamVrije Universiteit Amsterdam,Nov 2013 - Nov 2018 · 5 yrs 1 mo,je Universiteit AmsterdamVrije Universiteit Amsterdam
155928JAC0000824,Data Scientist,510 An Initiative of the Netherlands Red Cross ,Jun 2019 - Present · 4 yrs 7 mos,An Initiative of the Netherlands Red Cross · Full-time510 An Initiative of the Netherlands Red Cross · Full-time
155928JAC0000824,Information Management,International Federation of Red Cross and Red Crescent Societies - IFRC ,Jun 2022 - Jul 2022 · 2 mos,ernational Federation of Red Cross and Red Crescent Societies - IFRC · Full-timeInternational Federation of Red Cross and Red Crescent Societies - IFRC · Full-time
155928JAC0000824,Information Management - ERU Relief,International Federation of Red Cross and Red Crescent Societies - IFRC ,Aug 2021 - Sep 2021 · 2 mos,ernational Federation of Red Cross and Red Crescent Societies - IFRC · Full-timeInternational Federation of Red Cross and Red Crescent Societies - IFRC · Full-time
155928JAC0000824,Information Management,International Federation of Red Cross and Red Crescent Societies - IFRC / Global Shelter Cluster ,Nov 2020 - Jan 2021 · 3 mos,ernational Federation of Red Cross and Red Crescent Societies - IFRC / Global Shelter Cluster · Full-timeInternational Federation of Red Cross and Red Crescent Societies - IFRC / Global Shelter Cluster · Full-time
155928JAC0000824,Data Scientist,Wolters KluwerWolters Kluwer,Dec 2018 - Jun 2019 · 7 mos,lters KluwerWolters Kluwer
160019SER0000825,Senior Data Scientist,decide4AI ,Jul 2023 - Present · 6 mos,ecide4AI · Full-timedecide4AI · Full-time
160019SER0000825,Data Scientist,Axpe Consulting ,May 2022 - Jun 2023 · 1 yr 2 mos, Consulting · Full-timeAxpe Consulting · Full-time
160056DAV0000826,Data Scientist & Engineer,Heroes - Think Digital ,Feb 2023 - Present · 11 mos,roes - Think Digital · Full-timeHeroes - Think Digital · Full-time
160056DAV0000826,Data Scientist,Terberg Business Lease Group B.V. ,Dec 2020 - Feb 2023 · 2 yrs 3 mos,rberg Business Lease Group B.V. · Full-timeTerberg Business Lease Group B.V. · Full-time
160056DAV0000826,Data Consultant,Kabel Sistemas de InformaciónKabel Sistemas de Información,Feb 2019 - Sep 2020 · 1 yr 8 mos,l Sistemas de InformaciónKabel Sistemas de Información
160056DAV0000826,Data Analyst,AvanadeAvanade,Apr 2018 - Sep 2018 · 6 mos,eAvanade
160056DAV0000826,Intern,Cellnex TelecomCellnex Telecom,Dec 2017 - Apr 2018 · 5 mos,llnex TelecomCellnex Telecom
160056DAV0000826,Administrative and Operational Assistant,Distribuidora Sumica C.A.Distribuidora Sumica C.A.,Jan 2014 - Mar 2015 · 1 yr 3 mos,istribuidora Sumica C.A.Distribuidora Sumica C.A.
160628ADE0000834,Data Scientist,Aegon Nederland ,Dec 2022 - Present · 1 yr 1 mo,gon Nederland · Full-timeAegon Nederland · Full-time
160628ADE0000834,Data Scientist,IBM ,Oct 2020 - Dec 2022 · 2 yrs 3 mos, · Full-timeIBM · Full-time
160628ADE0000834,Data Science Intern,ElsevierElsevier,Apr 2020 - Aug 2020 · 5 mos,sevierElsevier
160628ADE0000834,Finance Intern - Valuation Control,Morgan StanleyMorgan Stanley,Jul 2018 - Dec 2018 · 6 mos,organ StanleyMorgan Stanley
160628ADE0000834,IT auditor,PwC HungaryPwC Hungary,Aug 2017 - Jun 2018 · 11 mos,HungaryPwC Hungary
160628ADE0000834,Corporate Funding Intern,Budapest Bank Zrt.Budapest Bank Zrt.,Sep 2016 - Jul 2017 · 11 mos,apest Bank Zrt.Budapest Bank Zrt.
